I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.99200,0.42800,-0.56500,-0.71000,0.77800,-0.06800,-0.63400,0.00800,0.64700,0.88700,1.25100,0.92800
0.63600,0.10100,-0.53500,-0.36800,0.58500,-0.21700,-1.02200,-1.14500,-0.90800,-0.59100,0.37800,0.53200
0.17200,-0.12100,-0.29400,-0.02600,0.23300,-0.20700,-0.92100,-1.29400,-1.23500,-0.96500,-0.09500,0.20900
0.06600,-0.06500,-0.13100,0.00000,0.09800,-0.09800,-0.49100,-0.64200,-0.62300,-0.51000,-0.09300,0.10600
0.01700,-0.02600,-0.04300,0.00500,0.03000,-0.03400,-0.18400,-0.29400,-0.29800,-0.23200,-0.09400,0.00800
-0.00100,-0.04400,-0.04400,0.02300,0.02200,-0.04400,-0.05300,-0.10500,-0.09400,-0.06400,-0.06200,-0.03500
-0.04500,-0.08500,-0.03900,0.06500,-0.00300,-0.06200,0.00600,-0.03600,-0.04700,-0.03600,-0.06700,-0.07800
-0.04100,-0.07600,-0.03500,0.05900,-0.00300,-0.05500,0.01900,-0.01900,-0.01400,0.00200,-0.05000,-0.06600
-0.04300,-0.07500,-0.03200,0.05900,-0.00500,-0.05300,0.03700,-0.00100,-0.00500,0.00800,-0.05600,-0.07200
-0.03900,-0.06900,-0.03100,0.05400,-0.00400,-0.05000,0.03700,-0.00400,0.00300,0.01800,-0.04800,-0.06800
-0.04400,-0.08000,-0.03600,0.06200,-0.00300,-0.05800,0.04100,0.02500,0.01500,0.02800,-0.04700,-0.08000
-0.06000,-0.08600,-0.02600,0.07300,-0.01700,-0.05600,0.05000,0.02400,0.00700,0.03000,-0.04500,-0.09100
-0.04600,-0.06800,-0.02200,0.05700,-0.01200,-0.04400,0.05600,0.02600,0.01100,0.03700,-0.04800,-0.07800
-0.06000,-0.07400,-0.01400,0.06800,-0.02300,-0.04400,0.05000,0.02500,0.00100,0.02800,-0.05000,-0.07600
-0.06800,-0.07500,-0.00700,0.07200,-0.03000,-0.04100,0.04800,0.02500,0.01800,0.02900,-0.04400,-0.06600
-0.06300,-0.07100,-0.00900,0.06700,-0.02700,-0.04000,0.04300,0.02500,0.03000,0.02200,-0.04000,-0.06200
-0.04600,-0.07000,-0.02400,0.05800,-0.01100,-0.04600,0.04000,0.02000,0.03000,0.02000,-0.05000,-0.06400
-0.03300,-0.06500,-0.03200,0.05000,0.00000,-0.04900,0.04500,0.03100,0.03000,0.03600,-0.06600,-0.06600
-0.04500,-0.06500,-0.01900,0.05500,-0.01300,-0.04200,0.05500,0.03800,0.03000,0.03900,-0.06500,-0.06100
-0.05100,-0.06100,-0.00900,0.05600,-0.02100,-0.03500,0.05300,0.03300,0.02800,0.03100,-0.06500,-0.06100
-0.04600,-0.05900,-0.01300,0.05300,-0.01700,-0.03600,0.05700,0.04400,0.03100,0.02900,-0.06500,-0.07100
-0.04700,-0.06000,-0.01300,0.05400,-0.01700,-0.03600,0.07600,0.06200,0.04400,0.02400,-0.06500,-0.07000
-0.04500,-0.05300,-0.00800,0.04900,-0.01800,-0.03000,0.07400,0.06700,0.04600,0.01800,-0.06300,-0.06600
-0.05800,-0.05800,0.00000,0.05800,-0.02900,-0.02900,0.08200,0.08500,0.06500,0.03100,-0.05700,-0.06400
-0.04800,-0.04700,0.00100,0.04700,-0.02400,-0.02200,0.09100,0.09900,0.08400,0.04800,-0.05400,-0.06000
-0.04700,-0.02800,0.01900,0.03700,-0.03200,-0.00500,0.10400,0.12100,0.10200,0.05700,-0.04800,-0.05900
-0.05600,-0.02100,0.03500,0.03800,-0.04600,0.00700,0.12400,0.16200,0.13600,0.07600,-0.04500,-0.05000
-0.02500,0.00700,0.03200,0.00900,-0.02900,0.01900,0.14000,0.19900,0.16700,0.10300,-0.03600,-0.04200
-0.03600,0.01900,0.05500,0.00800,-0.04600,0.03700,0.16300,0.23700,0.20600,0.13300,-0.02300,-0.03300
-0.01900,0.05400,0.07200,-0.01800,-0.04600,0.06300,0.17400,0.27400,0.24100,0.15900,-0.01000,-0.01900
0.00900,0.09200,0.08300,-0.05100,-0.03700,0.08700,0.17800,0.30600,0.27200,0.18100,0.01800,0.00400
0.00700,0.11100,0.10500,-0.05900,-0.04900,0.10700,0.17100,0.30600,0.28900,0.20000,0.04200,0.03200
0.04800,0.14000,0.09200,-0.09400,-0.02200,0.11600,0.15800,0.29400,0.28600,0.20200,0.05300,0.04200
0.06300,0.13600,0.07300,-0.10000,-0.00500,0.10500,0.13100,0.26800,0.26700,0.18700,0.07400,0.06100
0.05200,0.11600,0.06400,-0.08400,-0.00600,0.09000,0.09900,0.21500,0.23100,0.16900,0.08800,0.06300
0.07300,0.10700,0.03400,-0.09000,0.01900,0.07000,0.07100,0.17000,0.19000,0.14500,0.08100,0.04300
0.06500,0.09700,0.03200,-0.08100,0.01600,0.06400,0.04200,0.12000,0.15000,0.12200,0.06700,0.04500
0.03800,0.06000,0.02200,-0.04900,0.00700,0.04100,0.02900,0.06900,0.11100,0.10300,0.05200,0.02900
0.02700,0.02700,0.00000,-0.02700,0.01300,0.01400,0.02300,0.02600,0.08000,0.08200,0.03500,0.01100
0.02100,0.01300,-0.00800,-0.01700,0.01500,0.00300,0.01600,-0.00200,0.05100,0.06300,0.01900,0.00400
0.01400,0.00400,-0.01100,-0.00900,0.01200,-0.00400,0.00900,-0.01900,0.02800,0.04500,0.00300,-0.00800
0.00400,0.00300,-0.00100,-0.00300,0.00200,0.00100,0.00300,-0.03200,0.01700,0.03100,-0.01100,-0.01300
-0.02000,-0.01200,0.00800,0.01600,-0.01300,-0.00200,-0.00300,-0.03700,0.00900,0.02200,-0.01900,-0.02100
-0.03700,-0.02400,0.01300,0.03000,-0.02500,-0.00500,-0.00600,-0.04400,0.00000,0.01600,-0.02100,-0.02700
-0.01400,-0.02500,-0.01100,0.02000,-0.00100,-0.01800,-0.00400,-0.05400,-0.00900,0.00900,-0.01900,-0.03500
-0.00500,-0.02500,-0.02000,0.01500,0.00800,-0.02200,-0.00900,-0.06000,-0.03000,0.00200,-0.02600,-0.04400
-0.01900,-0.02600,-0.00700,0.02200,-0.00600,-0.01600,-0.01000,-0.05700,-0.04100,-0.00200,-0.02400,-0.04500
-0.02100,-0.02400,-0.00300,0.02300,-0.00800,-0.01300,-0.00500,-0.05700,-0.04000,-0.01400,-0.02700,-0.04500
-0.01000,-0.03000,-0.02000,0.02000,0.00500,-0.02500,-0.00300,-0.06800,-0.03500,-0.02000,-0.03900,-0.04500
-0.00800,-0.02900,-0.02100,0.01800,0.00700,-0.02500,0.00200,-0.06200,-0.02600,-0.01400,-0.04100,-0.04600
-0.03500,-0.02500,0.01000,0.03000,-0.02300,-0.00700,0.00500,-0.04800,-0.01700,-0.00400,-0.03900,-0.04700
-0.04600,-0.04000,0.00600,0.04300,-0.02600,-0.01600,0.01000,-0.04300,-0.00900,-0.00400,-0.03600,-0.03700
-0.03000,-0.03700,-0.00800,0.03400,-0.01100,-0.02200,0.01800,-0.04400,-0.00300,0.00300,-0.03500,-0.04000
-0.03500,-0.03200,0.00400,0.03300,-0.01900,-0.01400,0.01500,-0.03600,0.00000,0.02000,-0.03400,-0.05200
-0.03900,-0.02700,0.01200,0.03300,-0.02500,-0.00700,0.01500,-0.02400,0.00400,0.02000,-0.03000,-0.04800
-0.04800,-0.01900,0.02900,0.03300,-0.03900,0.00500,0.02700,-0.01700,0.02400,0.03800,-0.02800,-0.04500
-0.05300,-0.01600,0.03700,0.03400,-0.04400,0.01000,0.03000,-0.01400,0.03200,0.04800,-0.02500,-0.04300
-0.04000,-0.00900,0.03100,0.02400,-0.03500,0.01100,0.02400,-0.01600,0.02900,0.04300,-0.02200,-0.03900
-0.03700,-0.00800,0.03000,0.02300,-0.03300,0.01100,0.02200,-0.01500,0.03100,0.04300,-0.01900,-0.04000
-0.02500,0.00000,0.02500,0.01200,-0.02500,0.01200,0.01700,-0.01500,0.03000,0.03900,-0.02400,-0.04000
-0.02800,-0.00300,0.02500,0.01500,-0.02600,0.01100,0.01400,-0.01800,0.03000,0.04100,-0.02500,-0.03900
-0.02800,-0.00900,0.01900,0.01800,-0.02300,0.00500,0.01100,-0.02600,0.02300,0.03400,-0.02500,-0.04200
-0.02200,-0.00400,0.01800,0.01200,-0.02000,0.00700,0.00600,-0.03000,0.01500,0.02800,-0.02500,-0.04600
-0.02800,-0.01400,0.01400,0.02000,-0.02100,0.00000,0.00400,-0.03200,0.00900,0.02100,-0.02700,-0.04500
-0.03600,-0.01000,0.02600,0.02300,-0.03100,0.00800,-0.00100,-0.04000,0.00100,0.01500,-0.03000,-0.04400
-0.05000,-0.01800,0.03200,0.03400,-0.04100,0.00600,-0.00400,-0.04000,-0.00600,0.00700,-0.03100,-0.04600
-0.05000,-0.02600,0.02300,0.03800,-0.03600,-0.00100,-0.00800,-0.04200,-0.01300,0.00600,-0.02900,-0.04300
-0.03900,-0.02400,0.01500,0.03200,-0.02600,-0.00400,-0.01300,-0.04800,-0.01600,0.01100,-0.03300,-0.04700
-0.03200,-0.02600,0.00600,0.02900,-0.01900,-0.00900,-0.01100,-0.05100,-0.01400,0.01000,-0.04500,-0.06000
-0.03400,0.00000,0.03400,0.01700,-0.03400,0.01700,-0.00900,-0.04900,-0.02100,0.01000,-0.04500,-0.06000
-0.03100,-0.00200,0.03000,0.01600,-0.03000,0.01400,-0.01100,-0.05100,-0.02600,0.00400,-0.04500,-0.06000
-0.03800,-0.02200,0.01500,0.02900,-0.02600,-0.00300,-0.00900,-0.04900,-0.02400,0.00700,-0.04500,-0.06000
-0.03700,-0.03200,0.00500,0.03500,-0.02100,-0.01300,-0.01400,-0.05300,-0.02600,0.00000,-0.04500,-0.06000
-0.04700,-0.03400,0.01300,0.04000,-0.03000,-0.01000,-0.02100,-0.06200,-0.02600,0.00100,-0.04500,-0.05800
-0.06300,-0.02900,0.03500,0.04500,-0.04900,0.00300,-0.01900,-0.05800,-0.02400,0.01700,-0.04500,-0.05400
-0.02400,-0.02200,0.00100,0.02300,-0.01200,-0.01000,-0.01600,-0.05600,-0.02100,0.01100,-0.04500,-0.05500
-0.01500,-0.02300,-0.00800,0.01900,-0.00300,-0.01500,-0.01300,-0.05000,-0.01900,0.00800,-0.04500,-0.05500
-0.03000,-0.02700,0.00400,0.02900,-0.01700,-0.01100,-0.01000,-0.05600,-0.01400,0.00500,-0.04500,-0.05500
-0.03400,-0.02700,0.00700,0.03100,-0.02000,-0.01000,-0.01100,-0.07200,-0.01700,0.00000,-0.04600,-0.05500
-0.03800,-0.04200,-0.00400,0.04000,-0.01700,-0.02300,-0.01600,-0.06600,-0.02500,-0.00300,-0.04900,-0.05500
-0.03000,-0.04400,-0.01400,0.03700,-0.00800,-0.02800,-0.02400,-0.06300,-0.02500,0.00100,-0.05000,-0.05500
-0.04400,-0.03000,0.01500,0.03700,-0.02900,-0.00700,-0.02600,-0.06000,-0.02500,0.00400,-0.05000,-0.05400
-0.06700,-0.04100,0.02700,0.05400,-0.04700,-0.00700,-0.02400,-0.05400,-0.02400,-0.00300,-0.04800,-0.05400
-0.07100,-0.05400,0.01700,0.06200,-0.04400,-0.01800,-0.02600,-0.05800,-0.03000,-0.00900,-0.04400,-0.05900
-0.04800,-0.03300,0.01500,0.04000,-0.03200,-0.00900,-0.02400,-0.05700,-0.03000,-0.00600,-0.03900,-0.06100
-0.03800,-0.02800,0.01000,0.03300,-0.02400,-0.00800,-0.02700,-0.05500,-0.02500,-0.00800,-0.03800,-0.05900
-0.02700,-0.02300,0.00400,0.02500,-0.01500,-0.00900,-0.03000,-0.05400,-0.02500,-0.01600,-0.03100,-0.05600
-0.01900,-0.02200,-0.00300,0.02100,-0.00800,-0.01200,-0.03000,-0.05700,-0.01800,-0.01000,-0.03300,-0.05400
-0.02900,-0.03700,-0.00700,0.03300,-0.01100,-0.02200,-0.02600,-0.06400,-0.02400,-0.00400,-0.05300,-0.05700
-0.02000,-0.02300,-0.00300,0.02200,-0.00900,-0.01300,-0.01400,-0.05500,-0.02600,0.00200,-0.05100,-0.06400
-0.01100,-0.01000,0.00100,0.01100,-0.00600,-0.00500,-0.00700,-0.04500,-0.01500,0.00600,-0.04300,-0.06000
-0.03800,0.00000,0.03900,0.01900,-0.03800,0.01900,0.01000,-0.03600,0.00400,0.01900,-0.04000,-0.05200
-0.03800,0.00900,0.04800,0.01400,-0.04300,0.02800,0.02100,-0.03400,0.01600,0.03100,-0.03400,-0.04800
-0.00400,0.02100,0.02500,-0.00900,-0.01500,0.02300,0.01800,-0.03500,0.01200,0.03000,-0.02800,-0.03700
-0.02200,0.01900,0.04100,0.00100,-0.03200,0.03000,0.00800,-0.03300,0.00900,0.02900,-0.02200,-0.04000
-0.03000,0.00800,0.03700,0.01100,-0.03400,0.02200,-0.02800,-0.04200,0.00500,0.02500,-0.01800,-0.03300
0.01200,0.03400,0.02200,-0.02400,-0.00500,0.02800,-0.05000,-0.04400,0.00100,0.02500,-0.01000,-0.01800
0.03600,0.03100,-0.00500,-0.03300,0.02000,0.01300,-0.04600,-0.05400,-0.00500,0.02400,-0.00700,-0.02100
0.02700,0.02400,-0.00300,-0.02500,0.01500,0.01000,-0.04600,-0.06600,-0.00800,0.02900,0.00100,-0.01800
0.02300,0.01900,-0.00400,-0.02100,0.01300,0.00800,-0.05000,-0.06600,-0.01800,0.02200,0.00100,-0.02200
0.01600,-0.01200,-0.02800,-0.00200,0.02200,-0.02000,-0.05000,-0.06400,-0.02300,0.01200,-0.00600,-0.02100
-0.01200,-0.02700,-0.01600,0.02000,0.00200,-0.02100,-0.04300,-0.07100,-0.03700,-0.00400,-0.02900,-0.03500
-0.03300,-0.06500,-0.03100,0.04900,-0.00100,-0.04800,-0.04400,-0.08200,-0.04500,-0.00900,-0.03900,-0.04700
-0.04200,-0.08300,-0.04100,0.06300,0.00000,-0.06200,-0.03500,-0.07800,-0.04500,-0.02800,-0.05600,-0.06200
-0.04900,-0.07600,-0.02700,0.06300,-0.01100,-0.05100,-0.03600,-0.08700,-0.05400,-0.03200,-0.06200,-0.07700
-0.06300,-0.09300,-0.03000,0.07800,-0.01600,-0.06200,-0.03600,-0.08200,-0.05300,-0.02900,-0.06500,-0.07800
-0.07500,-0.09000,-0.01500,0.08200,-0.03000,-0.05200,-0.03200,-0.08800,-0.06000,-0.03200,-0.06900,-0.07100
-0.06600,-0.08700,-0.02100,0.07700,-0.02300,-0.05300,-0.04100,-0.07500,-0.04600,-0.01300,-0.05600,-0.06100
-0.08400,-0.09900,-0.01400,0.09200,-0.03500,-0.05600,-0.01900,-0.08400,-0.06800,-0.03800,-0.08300,-0.09000
-0.07100,-0.05400,0.01700,0.06200,-0.04400,-0.01900,-0.00500,-0.03600,0.01500,0.04700,-0.02600,-0.06200
0.00600,0.00300,-0.00300,-0.00500,0.00500,0.00000,0.09100,0.23000,0.29300,0.27500,0.09400,0.00700
0.43800,0.24000,-0.19800,-0.33900,0.31800,0.02100,-0.07900,0.50100,0.93100,0.97600,0.78000,0.44900
0.98000,0.40200,-0.57800,-0.69100,0.77800,-0.08800,-0.65700,0.07000,0.72700,0.86500,1.13200,0.80700
0.71500,0.05200,-0.66300,-0.38300,0.68900,-0.30500,-1.09500,-1.14300,-0.88600,-0.65200,0.26900,0.41700
0.22000,-0.18300,-0.40300,-0.01900,0.31200,-0.29200,-1.00600,-1.38700,-1.31400,-1.06000,-0.17500,0.13100
0.07400,-0.06000,-0.13300,-0.00700,0.10400,-0.09600,-0.51900,-0.68600,-0.64100,-0.53700,-0.12300,0.09200
-0.04000,-0.01800,0.02100,0.02900,-0.03000,0.00200,-0.20800,-0.35700,-0.34500,-0.29500,-0.13700,-0.01800
-0.08600,-0.06200,0.02400,0.07400,-0.05500,-0.01900,-0.07700,-0.16200,-0.14300,-0.12600,-0.10300,-0.06800
-0.10400,-0.07900,0.02500,0.09100,-0.06400,-0.02700,-0.00600,-0.08300,-0.08900,-0.08900,-0.12100,-0.09200
-0.10500,-0.08000,0.02500,0.09200,-0.06500,-0.02700,0.01100,-0.07500,-0.06100,-0.05300,-0.10100,-0.09400
-0.09300,-0.07500,0.01800,0.08400,-0.05500,-0.02800,0.03000,-0.04600,-0.04200,-0.04900,-0.10600,-0.09600
-0.09300,-0.07100,0.02200,0.08200,-0.05800,-0.02400,0.02600,-0.05000,-0.04000,-0.04500,-0.09800,-0.09500
-0.08000,-0.06700,0.01400,0.07300,-0.04700,-0.02600,0.04200,-0.03400,-0.02300,-0.03300,-0.09400,-0.09400
-0.07300,-0.06000,0.01300,0.06600,-0.04300,-0.02300,0.03900,-0.03600,-0.02800,-0.03300,-0.09700,-0.09600
-0.08800,-0.06500,0.02300,0.07700,-0.05600,-0.02100,0.03900,-0.02500,-0.01600,-0.02000,-0.09100,-0.09200
-0.09300,-0.06000,0.03200,0.07600,-0.06200,-0.01400,0.04300,-0.02400,-0.01800,-0.02200,-0.09100,-0.09000
-0.09300,-0.07800,0.01500,0.08500,-0.05400,-0.03100,0.05000,-0.01700,-0.00900,-0.01900,-0.08900,-0.09000
-0.12500,-0.09700,0.02700,0.11100,-0.07600,-0.03500,0.05000,-0.01300,-0.00700,-0.02100,-0.09300,-0.08700
-0.13300,-0.08700,0.04600,0.11000,-0.09000,-0.02000,0.05000,-0.00800,-0.00300,-0.02000,-0.08900,-0.08400
-0.12000,-0.08500,0.03500,0.10200,-0.07700,-0.02500,0.04700,-0.00400,0.00100,-0.02000,-0.09100,-0.08700
-0.10900,-0.08000,0.02900,0.09400,-0.06900,-0.02600,0.04500,0.00200,0.00300,-0.01700,-0.10100,-0.09500
-0.09800,-0.07500,0.02300,0.08600,-0.06000,-0.02600,0.05400,0.01000,0.01000,-0.01100,-0.09600,-0.09300
-0.08200,-0.07200,0.01000,0.07700,-0.04600,-0.03000,0.05200,0.00800,0.00900,-0.00700,-0.09400,-0.08900
-0.08600,-0.06400,0.02200,0.07500,-0.05400,-0.02100,0.06500,0.02600,0.02100,-0.00200,-0.08500,-0.08600
-0.10700,-0.05700,0.05000,0.08200,-0.07800,-0.00300,0.07600,0.04000,0.03300,0.00300,-0.09000,-0.08100
-0.10300,-0.05200,0.05200,0.07700,-0.07700,0.00000,0.08600,0.05700,0.04400,0.00700,-0.10500,-0.07900
-0.09000,-0.04200,0.04700,0.06600,-0.06800,0.00200,0.09600,0.08500,0.06300,0.01500,-0.09200,-0.08200
-0.09800,-0.04300,0.05400,0.07000,-0.07600,0.00500,0.11400,0.11300,0.08800,0.03500,-0.09100,-0.08800
-0.09400,-0.03100,0.06200,0.06200,-0.07800,0.01500,0.14300,0.15400,0.11900,0.05900,-0.08400,-0.08100
-0.09800,-0.01500,0.08400,0.05600,-0.09000,0.03400,0.16300,0.19900,0.15500,0.08300,-0.06700,-0.06800
-0.10000,0.00100,0.10100,0.04900,-0.10100,0.05100,0.18700,0.24000,0.19400,0.11700,-0.06000,-0.06000
-0.06800,0.05300,0.12100,0.00700,-0.09500,0.08700,0.20800,0.28100,0.23300,0.14100,-0.03300,-0.03200
-0.06300,0.08200,0.14500,-0.01000,-0.10400,0.11300,0.21200,0.31300,0.26700,0.16900,-0.01000,-0.01100
-0.03800,0.09700,0.13500,-0.03000,-0.08700,0.11600,0.19800,0.30600,0.26800,0.18700,-0.00500,0.00000
-0.01900,0.11200,0.13100,-0.04700,-0.07500,0.12200,0.18400,0.29100,0.25100,0.17400,0.00400,0.02300
-0.02500,0.11500,0.14000,-0.04600,-0.08300,0.12700,0.15500,0.26900,0.23400,0.16700,0.02600,0.04400
-0.00100,0.10500,0.10600,-0.05300,-0.05400,0.10600,0.11600,0.21100,0.20100,0.14500,0.04600,0.04900
0.01200,0.06900,0.05600,-0.04100,-0.02200,0.06200,0.07500,0.15100,0.16700,0.10700,0.03400,0.03900
0.00000,0.04700,0.04700,-0.02400,-0.02400,0.04700,0.04200,0.10400,0.12400,0.08200,0.01900,0.03600
-0.02100,0.02300,0.04400,-0.00200,-0.03200,0.03300,0.03100,0.05000,0.07600,0.06300,0.01100,0.01900
-0.02600,-0.01000,0.01600,0.01800,-0.02100,0.00300,0.01300,0.01500,0.04100,0.04100,0.00100,0.00400
-0.03600,-0.02000,0.01700,0.02800,-0.02600,-0.00100,0.00100,-0.02000,0.01400,0.01700,-0.00600,-0.00100
-0.05800,-0.02900,0.02900,0.04300,-0.04300,0.00000,-0.00200,-0.04100,-0.00900,0.00000,-0.02400,-0.01100
-0.05500,-0.03500,0.02000,0.04500,-0.03700,-0.00700,-0.00800,-0.04800,-0.02700,-0.00700,-0.03700,-0.01700
-0.06600,-0.05200,0.01400,0.05900,-0.04000,-0.01900,-0.01400,-0.06700,-0.03200,-0.01400,-0.03500,-0.02400
-0.06500,-0.05800,0.00600,0.06100,-0.03500,-0.02600,-0.01900,-0.07100,-0.04500,-0.02200,-0.04400,-0.02800
-0.03900,-0.04200,-0.00200,0.04100,-0.01800,-0.02100,-0.02300,-0.07900,-0.05500,-0.03000,-0.06000,-0.03500
-0.06200,-0.06100,0.00100,0.06200,-0.03100,-0.03000,-0.02500,-0.08100,-0.04900,-0.03600,-0.05900,-0.03500
-0.07200,-0.07100,0.00100,0.07100,-0.03600,-0.03500,-0.02000,-0.07900,-0.05500,-0.04000,-0.06300,-0.03600
-0.06400,-0.06400,0.00000,0.06400,-0.03100,-0.03200,-0.01500,-0.08600,-0.06500,-0.04400,-0.06500,-0.04100
-0.06100,-0.06000,0.00100,0.06000,-0.03100,-0.02900,-0.01200,-0.08100,-0.06300,-0.04500,-0.06700,-0.04000
-0.07600,-0.06600,0.01000,0.07100,-0.04300,-0.02800,-0.00600,-0.07600,-0.05900,-0.05200,-0.07100,-0.04000
-0.10500,-0.08100,0.02500,0.09200,-0.06500,-0.02800,-0.00700,-0.07300,-0.05600,-0.05300,-0.06800,-0.04000
-0.09800,-0.07300,0.02500,0.08500,-0.06100,-0.02400,-0.00600,-0.06700,-0.05100,-0.04200,-0.06600,-0.04000
-0.09400,-0.06900,0.02500,0.08100,-0.06000,-0.02100,0.00000,-0.06400,-0.04900,-0.03500,-0.06200,-0.04000
-0.08600,-0.06300,0.02300,0.07400,-0.05400,-0.02000,0.00400,-0.05900,-0.04300,-0.02700,-0.06000,-0.04000
-0.08300,-0.05700,0.02600,0.06900,-0.05400,-0.01500,0.00900,-0.05600,-0.03600,-0.02100,-0.05700,-0.04000
-0.08500,-0.05500,0.02900,0.07000,-0.05600,-0.01300,0.01300,-0.05300,-0.03200,-0.01500,-0.05500,-0.04000
-0.07400,-0.05500,0.02000,0.06400,-0.04600,-0.01700,0.01800,-0.04800,-0.02700,-0.01000,-0.05400,-0.04000
-0.09100,-0.05500,0.03600,0.07300,-0.06300,-0.00900,0.02000,-0.04500,-0.02400,-0.00500,-0.05700,-0.04000
-0.11100,-0.05500,0.05600,0.08300,-0.08300,0.00000,0.01500,-0.04500,-0.02100,0.00200,-0.06500,-0.04000
-0.11000,-0.05400,0.05600,0.08200,-0.08300,0.00100,0.01000,-0.04600,-0.01600,0.00400,-0.06600,-0.04000
-0.10800,-0.05900,0.05000,0.08300,-0.07800,-0.00400,0.00600,-0.04400,-0.01600,-0.00200,-0.06400,-0.04000
-0.10700,-0.06600,0.04100,0.08600,-0.07400,-0.01200,0.00100,-0.04600,-0.02600,-0.00800,-0.06100,-0.04000
-0.09900,-0.06400,0.03500,0.08100,-0.06700,-0.01400,-0.00400,-0.05300,-0.02900,-0.01200,-0.05800,-0.04000
-0.08500,-0.06000,0.02500,0.07200,-0.05500,-0.01700,-0.00400,-0.05700,-0.03300,-0.01900,-0.06200,-0.04000
-0.08800,-0.05800,0.03000,0.07300,-0.05900,-0.01300,0.00500,-0.05900,-0.03700,-0.02400,-0.06400,-0.04000
-0.09500,-0.05400,0.04100,0.07500,-0.06800,-0.00600,0.00900,-0.06200,-0.03500,-0.02800,-0.06600,-0.04000
-0.09500,-0.05600,0.04000,0.07600,-0.06700,-0.00800,0.00500,-0.06900,-0.05200,-0.04000,-0.07900,-0.04700
-0.10400,-0.06400,0.04000,0.08400,-0.07200,-0.01200,0.00100,-0.07100,-0.06200,-0.04600,-0.08100,-0.05100
-0.10500,-0.06500,0.04000,0.08500,-0.07200,-0.01200,-0.00500,-0.06900,-0.05900,-0.04500,-0.07900,-0.05000
-0.10500,-0.06500,0.04000,0.08500,-0.07200,-0.01200,0.00000,-0.07600,-0.06100,-0.04500,-0.08000,-0.05000
-0.09800,-0.06100,0.03700,0.07900,-0.06700,-0.01200,-0.00600,-0.08100,-0.05900,-0.04500,-0.08000,-0.05000
-0.09400,-0.06000,0.03400,0.07700,-0.06400,-0.01300,-0.01400,-0.07700,-0.06100,-0.04900,-0.07900,-0.04900
-0.09000,-0.05900,0.03100,0.07500,-0.06000,-0.01400,-0.01400,-0.07500,-0.06400,-0.05000,-0.07600,-0.04600
-0.08000,-0.05100,0.02800,0.06500,-0.05400,-0.01100,-0.02600,-0.07200,-0.06500,-0.04900,-0.07300,-0.04500
-0.08900,-0.06400,0.02500,0.07600,-0.05700,-0.01900,-0.02500,-0.06900,-0.06500,-0.05300,-0.07000,-0.04500
-0.08700,-0.06200,0.02500,0.07400,-0.05600,-0.01900,-0.02400,-0.08000,-0.06300,-0.05500,-0.06800,-0.04500
-0.08400,-0.04400,0.04000,0.06400,-0.06200,-0.00200,-0.02100,-0.07800,-0.05900,-0.05500,-0.06300,-0.04400
-0.10300,-0.05700,0.04600,0.08000,-0.07400,-0.00500,-0.01900,-0.08000,-0.06100,-0.05500,-0.07300,-0.05000
-0.12100,-0.07600,0.04500,0.09800,-0.08200,-0.01500,-0.02300,-0.09100,-0.05900,-0.05100,-0.08700,-0.05600
-0.11600,-0.07200,0.04400,0.09300,-0.08000,-0.01400,-0.01900,-0.09000,-0.06100,-0.05000,-0.08400,-0.05500
-0.10700,-0.06700,0.04000,0.08700,-0.07300,-0.01300,-0.03100,-0.08800,-0.06900,-0.05000,-0.08500,-0.05300
-0.10400,-0.06400,0.03900,0.08400,-0.07100,-0.01200,-0.03600,-0.08500,-0.07000,-0.04900,-0.08500,-0.05000
-0.10600,-0.06300,0.04400,0.08400,-0.07500,-0.00900,-0.02800,-0.08500,-0.07000,-0.05100,-0.08500,-0.04900
-0.10200,-0.05700,0.04500,0.07900,-0.07400,-0.00500,-0.02800,-0.08300,-0.06600,-0.04700,-0.08200,-0.04900
-0.11300,-0.06800,0.04500,0.09000,-0.07900,-0.01100,-0.02100,-0.08000,-0.06500,-0.04500,-0.08000,-0.05400
-0.12700,-0.08400,0.04300,0.10500,-0.08500,-0.02000,-0.02100,-0.07600,-0.06500,-0.04500,-0.08000,-0.05600
-0.11800,-0.08000,0.03800,0.09900,-0.07800,-0.02100,-0.02500,-0.07500,-0.05900,-0.04200,-0.07700,-0.05400
-0.11300,-0.07100,0.04200,0.09200,-0.07700,-0.01400,-0.02200,-0.06900,-0.05300,-0.03900,-0.07400,-0.05100
-0.10100,-0.07000,0.03100,0.08500,-0.06600,-0.01900,-0.01700,-0.07300,-0.04800,-0.04200,-0.07700,-0.05000
-0.08500,-0.05700,0.02800,0.07100,-0.05600,-0.01400,-0.01400,-0.07700,-0.04200,-0.04700,-0.08400,-0.04900
-0.07300,-0.03200,0.04200,0.05200,-0.05700,0.00500,-0.00800,-0.06000,-0.03800,-0.03300,-0.08000,-0.04500
-0.08300,-0.02300,0.06000,0.05300,-0.07100,0.01800,-0.00200,-0.06600,-0.04400,-0.02500,-0.07500,-0.04300
-0.09100,-0.01700,0.07400,0.05400,-0.08200,0.02800,0.00300,-0.07200,-0.04200,-0.03100,-0.06900,-0.04000
-0.08500,-0.02100,0.06400,0.05300,-0.07400,0.02100,0.01100,-0.06700,-0.03500,-0.02900,-0.06300,-0.03700
